date,time,channel_id,habitat_type,visibility_ft,depth_ft,distance_to_bank_ft,distance_to_cover_ft,cover_type,overhead,unembedded_cobble,distance to cobble_ft,velocity_fps,substrate,fish_type,fish_size,fish_number,comments
2020-01-29,03:38:02am,Painters,Riffle,10,0.2,7.5,1.2,Cobble,NA,Yes,1.2,0.57,Gravel,Spring Run Chinook,51-60mm,60,NA
2020-01-29,03:42:22am,Painters,Riffle,10,0.2,8.3,3.4,Cobble,NA,Yes,3.4,0.12,Gravel,Fall Run Chinook,<41mm,25,NA
2020-01-29,03:45:08am,Painters,Pool,10,0.3,2.4,2.6,Cobble,NA,Yes,2.6,0.25,Gravel,Fall Run Chinook,41-50mm,15,NA
2020-01-29,03:48:34am,Painters,Riffle,10,0.3,2.4,2.6,Cobble,NA,Yes,2.6,0.25,Gravel,Fall Run Chinook,51-60mm,25,NA
2020-04-06,11:25:06am,Painters,Flatwater,7,0.6,8,0,Cobble,No,Yes,0,0.15,Cobble,Rainbow Trout/Steelhead,<41mm,7,NA
2020-04-06,11:40:42am,Painters,Flatwater,7,0.75,6.1,0,Cobble,No,Yes,0,0.25,Cobble,Rainbow Trout/Steelhead,<41mm,12,NA
2020-04-06,11:42:55am,Painters,Flatwater,7,0.75,6.1,0,Cobble,No,Yes,0,0.25,Cobble,Fall Run Chinook,51-60mm,15,NA
2020-04-06,11:44:38am,Painters,Flatwater,7,0.8,6.1,0.2,Cobble,No,Yes,0.2,0.36,Gravel,Rainbow Trout/Steelhead,<41mm,30,NA
2020-04-06,11:47:15am,Painters,Flatwater,7,0.8,6.1,0.2,Cobble,No,Yes,0.2,0.36,Gravel,Fall Run Chinook,61-80mm,50,NA
2020-04-06,11:49:28am,Painters,Flatwater,7,1.15,6.9,0.4,Cobble,No,Yes,0.4,0.24,Gravel,Rainbow Trout/Steelhead,<41mm,30,NA
2020-04-06,11:53:08am,Painters,Flatwater,7,1.15,6.9,0.4,Cobble,No,Yes,0.4,0.36,Gravel,Fall Run Chinook,51-60mm,30,NA
2020-04-06,11:54:43am,Painters,Flatwater,7,1.15,6.9,0.4,Cobble,No,Yes,0.4,0.36,Gravel,Fall Run Chinook,61-80mm,100,NA
2020-04-06,11:56:29am,Painters,Flatwater,7,0.5,4.8,0.5,Cobble,No,Yes,0.5,0.01,Gravel,Rainbow Trout/Steelhead,<41mm,4,NA
2020-04-06,11:59:26am,Painters,Flatwater,0,0.7,6.1,1.1,Cobble,No,Yes,1.1,0.13,Gravel,Rainbow Trout/Steelhead,<41mm,40,NA
2020-04-06,12:01:42pm,Painters,Flatwater,7,0.7,6.1,1.1,Cobble,No,Yes,1.1,0.13,Gravel,Fall Run Chinook,51-60mm,100,NA
2020-04-06,12:09:32pm,Painters,Flatwater,7,0.75,4.1,1.1,Cobble,No,Yes,1.1,0.06,Gravel,Fall Run Chinook,41-50mm,10,NA
2020-04-06,12:11:53pm,Painters,Flatwater,7,0.75,4.1,1.1,Cobble,No,Yes,1.1,0.06,Gravel,Fall Run Chinook,51-60mm,5,NA
2020-04-06,12:14:37pm,Painters,Flatwater,7,0.8,3.7,0.7,Fine Woody Debris,No,Yes,0,0.08,Cobble,Rainbow Trout/Steelhead,41-50mm,3,NA
2020-04-06,12:17:15pm,Painters,Flatwater,7,0.8,3.7,0.7,Fine Woody Debris,No,Yes,0,0.08,Cobble,Fall Run Chinook,41-50mm,12,NA
2020-04-06,12:20:24pm,Painters,Flatwater,7,0.5,4.1,3,Fine Woody Debris,No,Yes,0,0.02,Cobble,Rainbow Trout/Steelhead,41-50mm,1,NA
2020-04-06,12:25:12pm,Painters,Flatwater,7,0.5,2.8,0.9,Boulder,No,Yes,0,0,Cobble,Fall Run Chinook,<41mm,4,NA
2020-04-06,12:27:41pm,Painters,Flatwater,7,0.5,2.8,0.9,Boulder,No,Yes,0.9,0,Cobble,Rainbow Trout/Steelhead,41-50mm,2,NA
2020-04-06,12:28:49pm,Painters,Flatwater,7,0.5,2.8,0.9,Boulder,No,Yes,0.9,0,Cobble,Fall Run Chinook,41-50mm,10,NA
2020-04-06,12:29:54pm,Painters,Flatwater,7,0.5,2.8,0.9,Boulder,No,Yes,0.9,0,Cobble,Fall Run Chinook,51-60mm,4,NA
2020-04-06,12:34:01pm,Painters,Flatwater,7,0.5,5.3,1.7,Fine Woody Debris,No,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,41-50mm,3,NA
2020-04-06,12:39:31pm,Painters,Flatwater,7,0.5,6.5,0,Cobble,No,Yes,0,0.12,Cobble,Rainbow Trout/Steelhead,41-50mm,3,NA
2020-04-06,12:40:54pm,Painters,Flatwater,7,0.5,6.5,0,Cobble,No,Yes,0,0.12,Cobble,Fall Run Chinook,41-50mm,17,NA
2020-04-06,12:42:35pm,Painters,Flatwater,7,0.6,5.1,0,Cobble,No,Yes,0,0.06,Gravel,Rainbow Trout/Steelhead,41-50mm,4,NA
2020-04-06,12:44:43pm,Painters,Flatwater,7,0.6,5.1,0,Cobble,No,Yes,0,0.06,Gravel,Fall Run Chinook,41-50mm,8,NA
2020-04-06,12:46:13pm,Painters,Flatwater,7,0.6,5.1,0,Cobble,No,Yes,0,0.06,Gravel,Fall Run Chinook,51-60mm,8,NA
2020-04-06,12:47:42pm,Painters,Flatwater,7,0.6,5.1,0,Cobble,No,Yes,0,0.06,Gravel,Fall Run Chinook,61-80mm,5,NA
2020-04-06,12:50:37pm,Painters,Flatwater,7,0.4,4.5,0.2,Cobble,No,Yes,0.2,0,Cobble,Rainbow Trout/Steelhead,41-50mm,10,NA
2020-04-06,12:52:07pm,Painters,Flatwater,7,0.4,4.5,0.2,Cobble,No,Yes,0.2,0.2,Cobble,Fall Run Chinook,41-50mm,10,NA
2020-04-06,12:53:33pm,Painters,Flatwater,7,0.4,4.5,0.2,Cobble,No,Yes,0.2,0.2,Cobble,Fall Run Chinook,51-60mm,10,NA
2020-04-06,12:55:13pm,Painters,Flatwater,7,0.7,6.1,0,Cobble,No,Yes,0,0.03,Gravel,Fall Run Chinook,41-50mm,10,NA
2020-04-06,12:56:34pm,Painters,Flatwater,7,0.7,6.1,0,Cobble,No,Yes,0,0.03,Gravel,Fall Run Chinook,51-60mm,3,NA
2020-04-06,12:58:38pm,Painters,Flatwater,7,0.6,4.9,0,Cobble,No,Yes,0,0.02,Cobble,Fall Run Chinook,61-80mm,4,NA
2020-04-06,01:00:08pm,Painters,Flatwater,7,0.6,4.9,0,Cobble,No,Yes,0,0.02,Cobble,Fall Run Chinook,51-60mm,8,NA
2020-04-06,01:02:02pm,Painters,Flatwater,7,0.5,4.6,1,Fine Woody Debris,No,Yes,0.3,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,NA
2020-04-06,01:04:07pm,Painters,Flatwater,7,0.6,3.9,0,Fine Woody Debris,No,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,<41mm,3,NA
2020-04-06,01:05:35pm,Painters,Flatwater,7,0.6,3.9,0,Fine Woody Debris,No,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,41-50mm,6,NA
2020-04-06,01:07:03pm,Painters,Flatwater,7,0.6,3.9,0,Fine Woody Debris,No,Yes,0,0.03,Cobble,Fall Run Chinook,41-50mm,3,NA
2020-04-06,01:09:16pm,Painters,Flatwater,7,0.6,2.6,0,Fine Woody Debris,No,Yes,0,0.05,Cobble,Rainbow Trout/Steelhead,<41mm,3,NA
2020-04-06,01:11:11pm,Painters,Flatwater,7,0.6,2.6,0,Fine Woody Debris,No,Yes,0,0.05,Cobble,Rainbow Trout/Steelhead,41-50mm,3,NA
2020-04-06,01:14:09pm,Painters,Flatwater,7,1,4.6,0,Cobble,No,Yes,0,0.29,Cobble,Fall Run Chinook,41-50mm,2,NA
2020-04-06,01:16:11pm,Painters,Flatwater,7,0.7,3,0,Cobble,No,Yes,0,0.1,Cobble,Fall Run Chinook,<41mm,2,NA
2020-04-06,01:17:48pm,Painters,Flatwater,7,0.7,3,0,Cobble,No,Yes,0,0.1,Cobble,Fall Run Chinook,41-50mm,6,NA
2020-04-06,01:19:00pm,Painters,Flatwater,7,0.8,3.8,1,Cobble,No,Yes,1,0.04,Gravel,Fall Run Chinook,<41mm,3,NA
2020-04-06,01:38:13pm,Painters,NA,0,0.6,5.9,2.5,Cobble,No,Yes,2.5,0.65,Gravel,Rainbow Trout/Steelhead,<41mm,5,NA
2020-04-06,01:41:13pm,Painters,Flatwater,7,0.5,4.4,2,Cobble,No,Yes,2,0.48,Gravel,Rainbow Trout/Steelhead,<41mm,30,NA
2020-04-06,01:44:03pm,Painters,Flatwater,7,0.5,4.4,2,Cobble,No,Yes,2,0.48,Gravel,Fall Run Chinook,51-60mm,30,NA
2020-04-06,01:45:28pm,Painters,Flatwater,7,0.6,4.5,0.1,Cobble,No,Yes,0.1,0.05,Cobble,Fall Run Chinook,41-50mm,40,NA
2020-04-06,01:47:54pm,Painters,Flatwater,7,0.6,4.5,0.1,Cobble,No,Yes,0.1,0.05,Cobble,Rainbow Trout/Steelhead,<41mm,2,NA
2020-04-06,01:50:06pm,Painters,Flatwater,7,1.6,11,0.6,Fine Woody Debris,No,Yes,0.4,0.04,Gravel,Spring Run Chinook,81-100mm,20,NA
2020-04-06,01:53:05pm,Painters,Flatwater,7,1,8,1.1,Cobble,No,Yes,1.1,0.01,Gravel,Fall Run Chinook,41-50mm,100,NA
2020-04-06,01:56:35pm,Painters,Flatwater,7,0.85,5,0.7,Cobble,No,Yes,0.7,0.07,Gravel,Fall Run Chinook,61-80mm,10,NA
2020-04-06,01:59:03pm,Painters,Flatwater,7,0.85,5,0.7,Cobble,No,Yes,0.7,0.07,Gravel,Fall Run Chinook,51-60mm,20,NA
2020-04-06,02:01:05pm,Painters,Flatwater,7,0.85,5,0.7,Cobble,No,Yes,0.7,0.7,Gravel,Rainbow Trout/Steelhead,<41mm,10,NA
2020-04-06,02:05:46pm,Painters,Flatwater,7,1.6,11,0.6,Fine Woody Debris,No,Yes,0.4,0.04,Gravel,Fall Run Chinook,51-60mm,20,NA
2020-04-06,02:06:11pm,Painters,Flatwater,7,1.6,11,0.6,Fine Woody Debris,No,Yes,0.4,0.04,Gravel,Fall Run Chinook,<41mm,4,NA
2020-04-06,02:12:07pm,Painters,Flatwater,7,0.6,5,1.9,Fine Woody Debris,No,Yes,1.6,0.08,Gravel,Rainbow Trout/Steelhead,<41mm,20,NA
2020-04-06,02:14:56pm,Painters,Flatwater,7,0.6,5,1.9,Fine Woody Debris,No,Yes,1.6,0.08,Gravel,Fall Run Chinook,41-50mm,20,NA
2020-04-06,02:18:10pm,Painters,Flatwater,7,1.1,7,0.6,Cobble,No,Yes,0,0.08,Cobble,Rainbow Trout/Steelhead,<41mm,3,NA
2020-04-06,02:21:03pm,Painters,Flatwater,7,1.1,7,0.6,Cobble,No,Yes,0.6,0.08,Cobble,Fall Run Chinook,41-50mm,12,NA
2020-04-06,02:34:18pm,Painters,Flatwater,7,0.6,2.1,0,Fine Woody Debris,Yes,Yes,0.5,0.14,Gravel,Rainbow Trout/Steelhead,41-50mm,10,NA
2020-04-06,02:37:16pm,Painters,Flatwater,7,0.6,2.1,0,Fine Woody Debris,Yes,Yes,0.5,0.14,Gravel,Fall Run Chinook,41-50mm,3,NA
2020-04-06,02:40:48pm,Painters,Flatwater,7,0.5,4.2,0.4,Cobble,No,Yes,0.4,0.06,Gravel,Fall Run Chinook,41-50mm,10,NA
2020-04-06,02:47:49pm,Painters,Riffle,7,0.5,11,1.3,Fine Woody Debris,No,Yes,0,0.31,Cobble,Fall Run Chinook,51-60mm,10,NA
2020-04-06,03:00:01pm,Painters,Riffle,7,1.1,4.4,0,"Branches, Small Woody Debris",No,No,0.2,0.74,Cobble,Spring Run Chinook,61-80mm,8,NA
2020-04-06,03:03:12pm,Painters,Riffle,7,1.1,4.4,0,"Branches, Small Woody Debris",No,Yes,0.2,0.74,Cobble,Fall Run Chinook,61-80mm,30,NA
2020-04-06,03:04:38pm,Painters,Riffle,7,1.1,4.4,0,"Branches, Small Woody Debris",No,Yes,0.2,0.74,Cobble,Fall Run Chinook,51-60mm,20,NA
2020-04-06,03:05:31pm,Painters,Riffle,7,1.1,4.4,0,"Branches, Small Woody Debris",No,Yes,0.2,0.74,Cobble,Fall Run Chinook,41-50mm,22,NA
2020-04-06,03:07:35pm,Painters,Riffle,7,0.4,4,0,Cobble,No,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,41-50mm,3,NA
2020-04-06,03:09:23pm,Painters,Riffle,7,1,3.5,0.1,Fine Woody Debris,No,Yes,2,0.13,Cobble,Fall Run Chinook,51-60mm,30,NA
2020-04-06,03:11:15pm,Painters,Riffle,7,1,3.5,0.1,Fine Woody Debris,No,Yes,2,0.13,Cobble,Fall Run Chinook,41-50mm,40,NA
2020-04-06,03:12:56pm,Painters,Riffle,7,1.1,6.6,0.3,"Branches, Small Woody Debris",No,Yes,0.5,0.03,Gravel,Fall Run Chinook,41-50mm,25,NA
2020-04-06,03:14:35pm,Painters,Riffle,7,1,3.5,0.6,Aquatic Veg,No,Yes,0.2,0.17,Cobble,Fall Run Chinook,41-50mm,3,NA
2020-02-06,04:05:22am,Reading Island,Riffle,10,0.8,2.4,0,Fine Woody Debris,No,Yes,0.8,0.08,Gravel,Spring Run Chinook,51-60mm,3,no overhead
2020-02-06,04:08:20am,Reading Island,Riffle,10,0.8,2.4,0,Fine Woody Debris,No,Yes,0.8,0.08,Gravel,NA,41-50mm,1,no overhead
2020-02-06,04:10:14am,Reading Island,Riffle,10,0.4,1.4,0.6,Cobble,No,NA,0.6,2.03,Gravel,Spring Run Chinook,51-60mm,5,no overhead
2020-02-06,04:15:42am,Reading Island,Riffle,10,1.8,1.4,2,Cobble,No,Yes,2,1.7,Sand,Spring Run Chinook,51-60mm,3,no overhead
2020-02-06,04:17:53am,Reading Island,Riffle,10,1.4,1.5,0.5,Fine Woody Debris,No,Yes,0.4,0.61,Gravel,Fall Run Chinook,41-50mm,7,no overhead
2020-02-06,04:19:59am,Reading Island,Riffle,10,1.4,1.5,0.5,Fine Woody Debris,No,Yes,0.4,0.61,Gravel,Spring Run Chinook,51-60mm,4,no overhead
2020-02-06,04:22:52am,Reading Island,Flatwater,10,1.2,2.2,0,"Branches, Small Woody Debris",No,Yes,0.9,0.6,Sand,Winter Run Chinook,61-80mm,3,no overhead
2020-02-06,04:24:42am,Reading Island,Pool,10,0.7,1.3,1,Undercut Bank,No,Yes,0.4,0.65,Mud/Organic,Fall Run Chinook,<41mm,1,no overhead
2020-02-06,04:28:56am,Reading Island,Pool,10,1.4,1.3,0.9,"Branches, Small Woody Debris",No,Yes,3.4,0.3,Mud/Organic,Fall Run Chinook,41-50mm,2,no overhead
2020-02-06,04:31:44am,Reading Island,Pool,10,1.3,1.3,2.6,"Branches, Small Woody Debris",No,Yes,0,0.12,Cobble,Spring Run Chinook,51-60mm,1,no overhead
2020-02-06,04:34:52am,Reading Island,Pool,10,0.5,1.4,0,Aquatic Veg,No,Yes,0.8,0.13,Gravel,Fall Run Chinook,41-50mm,2,no overhead
2020-02-06,04:37:49am,Reading Island,Pool,10,1.9,6.4,0,"Branches, Small Woody Debris",No,Yes,3.7,0.36,Gravel,Fall Run Chinook,41-50mm,1,no overhead
2020-02-06,04:40:59am,Reading Island,Pool,10,1.9,6.4,0,"Branches, Small Woody Debris",No,Yes,3.7,0.36,Gravel,Spring Run Chinook,51-60mm,1,no overhead
2020-02-06,04:42:20am,Reading Island,Pool,10,0.6,0.6,0,"Branches, Small Woody Debris",No,Yes,0.4,0.09,Gravel,Fall Run Chinook,41-50mm,2,no overhead
2020-03-04,01:35:52pm,Reading Island Top,Riffle,10,0.55,2.4,4.4,Fine Woody Debris,No,Yes,0.4,0.05,Gravel,Fall Run Chinook,41-50mm,4,NA
2020-03-04,02:05:24pm,Reading Island Top,Riffle,10,0.55,2.4,4.4,Fine Woody Debris,No,Yes,0.4,0.05,Gravel,Fall Run Chinook,51-60mm,1,NA
2020-03-04,02:08:54pm,Reading Island Top,Riffle,10,1.2,3.4,0,Fine Woody Debris,Yes,Yes,2,0.36,Sand,Spring Run Chinook,61-80mm,1,NA
2020-03-04,02:18:03pm,Reading Island Top,Riffle,10,1.2,3.4,0,Fine Woody Debris,Yes,Yes,2,0.36,Sand,Spring Run Chinook,61-80mm,1,NA
2020-03-04,02:20:50pm,Reading Island Top,Riffle,10,1,3.9,0,Fine Woody Debris,Yes,Yes,5.5,0.18,Sand,Fall Run Chinook,51-60mm,5,NA
2020-03-04,02:26:46pm,Reading Island Top,Riffle,10,1,1.2,0,"Branches, Small Woody Debris",No,No,0,0.66,Sand,Fall Run Chinook,41-50mm,1,NA
2020-03-04,02:31:50pm,Reading Island Top,Riffle,10,1,1.2,0,"Branches, Small Woody Debris",No,No,0,0.66,Sand,Spring Run Chinook,61-80mm,1,NA
2020-03-04,02:33:37pm,Reading Island Top,Riffle,10,1.1,1.9,0,Fine Woody Debris,Yes,No,0,0.39,Sand,Winter Run Chinook,81-100mm,1,NA
2020-03-04,02:38:12pm,Reading Island Top,Riffle,10,1.4,4.7,0.2,Fine Woody Debris,Yes,Yes,7,0.38,Sand,Fall Run Chinook,41-50mm,1,NA
2020-03-04,02:45:34pm,Reading Island Top,Pool,10,2.3,5.5,0,Fine Woody Debris,Yes,Yes,5.8,0.45,Sand,Fall Run Chinook,51-60mm,20,NA
2020-03-04,02:48:20pm,Reading Island Top,Pool,10,1.9,4.1,0.6,Fine Woody Debris,Yes,Yes,7,0.42,Sand,Fall Run Chinook,51-60mm,4,NA
2020-03-04,02:50:53pm,Reading Island Top,Pool,10,1.9,4.1,0.6,Fine Woody Debris,Yes,Yes,7,0.42,Sand,Spring Run Chinook,61-80mm,1,NA
2020-03-04,02:52:16pm,Reading Island Top,Pool,10,1.7,1.8,0.6,"Branches, Small Woody Debris",Yes,Yes,2.2,0.58,Sand,Fall Run Chinook,51-60mm,2,NA
2019-08-01,04:22:22am,Rio Vista,Riffle,10,2.2,20.3,0,Cobble,No,Yes,0,1.7,Gravel,Rainbow Trout/Steelhead,181-200mm,1,no overhead
2019-08-01,12:25:46pm,Rio Vista,Pool,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2019-08-01,12:24:48pm,Rio Vista,Flatwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2020-02-04,05:50:43am,Rio Vista,Pool,6,0.6,1.5,0.7,Aquatic Veg,NA,Yes,10.1,0,Mud/Organic,Fall Run Chinook,41-50mm,1,NA
2020-02-04,12:35:20pm,Rio Vista,Riffle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2020-02-04,12:49:20pm,Rio Vista,Flatwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2020-02-24,11:31:10am,Rio Vista Bottom,Riffle,8,1.5,3.8,0,Fine Woody Debris,No,Yes,0.3,0.2,Cobble,Fall Run Chinook,41-50mm,65,check habitat number
2020-02-24,11:40:10am,Rio Vista Bottom,Riffle,8,1.1,3.9,13.9,"Branches, Small Woody Debris",No,Yes,1.5,1.4,Gravel,Spring Run Chinook,61-80mm,2,chek habitat unit number
2020-04-22,11:50:24am,Rio Vista Bottom,Riffle,8,1.2,1.4,0.1,Fine Woody Debris,No,Yes,0,1.18,Cobble,Rainbow Trout/Steelhead,51-60mm,1,NA
2020-04-22,12:00:09pm,Rio Vista Bottom,Riffle,8,1.2,1.4,0.1,Fine Woody Debris,No,Yes,0,1.8,Cobble,Rainbow Trout/Steelhead,61-80mm,1,NA
2020-04-22,12:05:14pm,Rio Vista Bottom,Riffle,8,0.7,3.3,1,Cobble,No,Yes,1,0.07,Gravel,Fall Run Chinook,61-80mm,1,NA
2020-04-22,12:10:28pm,Rio Vista Bottom,Riffle,8,0.3,1.3,0.5,Aquatic Veg,No,Yes,0.4,0.87,Gravel,Rainbow Trout/Steelhead,41-50mm,2,NA
2020-04-22,12:13:42pm,Rio Vista Bottom,Riffle,8,0.3,1.3,0.5,Aquatic Veg,No,Yes,0.4,0.87,Gravel,Rainbow Trout/Steelhead,<41mm,1,NA
2020-04-22,12:15:07pm,Rio Vista Bottom,Riffle,8,0.7,2.1,0.3,Cobble,No,Yes,0.3,1.91,Gravel,Rainbow Trout/Steelhead,61-80mm,2,NA
2020-04-22,12:19:22pm,Rio Vista Bottom,Riffle,8,0.6,1.2,0.1,Cobble,No,Yes,0.1,1.9,Gravel,Rainbow Trout/Steelhead,41-50mm,1,NA
2020-04-22,12:26:45pm,Rio Vista Bottom,Flatwater,8,0.9,2,0.5,Aquatic Veg,Yes,No,0,0.2,Mud/Organic,Fall Run Chinook,51-60mm,2,NA
2020-04-22,12:32:32pm,Rio Vista Bottom,Flatwater,0,1.3,3.7,0.2,Fine Woody Debris,Yes,No,0,0.07,Mud/Organic,Fall Run Chinook,51-60mm,3,NA
2020-04-22,12:37:49pm,Rio Vista Bottom,Flatwater,8,1.5,8.6,0,Fine Woody Debris,Yes,No,0,0.02,Mud/Organic,Fall Run Chinook,51-60mm,2,NA
2020-04-22,12:43:25pm,Rio Vista Bottom,Flatwater,8,1.5,8.6,0,Fine Woody Debris,Yes,No,0,0.02,Mud/Organic,Fall Run Chinook,61-80mm,2,NA
2020-04-22,12:45:21pm,Rio Vista Bottom,Flatwater,8,1.2,4.9,0.9,"Branches, Small Woody Debris",Yes,No,0,0.37,Mud/Organic,Fall Run Chinook,51-60mm,1,NA
2020-04-22,12:48:39pm,Rio Vista Bottom,Flatwater,8,2,14.2,0.3,Fine Woody Debris,Yes,No,0,1.07,Mud/Organic,Fall Run Chinook,51-60mm,1,NA
2020-04-22,12:57:48pm,Rio Vista Bottom,Flatwater,8,1.5,1.1,0.2,Fine Woody Debris,No,No,0,0.05,Mud/Organic,Fall Run Chinook,51-60mm,15,check macro habitat unit
2020-02-24,11:46:10am,Rio Vista Top,Pool,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2020-02-24,11:43:24am,Rio Vista Top,Flatwater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2019-07-23,04:25:05am,Shae Island,Riffle,10,1.25,8.6,1,Aquatic Veg,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,no overhead
2019-07-23,04:36:34am,Shae Island,Riffle,10,1,3.6,0,Aquatic Veg,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,overhead
2019-07-23,05:36:22am,Shae Island,Pool,10,1.1,6.3,0,Aquatic Veg,Yes,No,0,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,overhead
2019-07-23,05:42:31am,Shae Island,Pool,10,3.15,19.3,0,"Branches, Small Woody Debris",Yes,Yes,4,0.1,Cobble,Fall Run Chinook,81-100mm,1,overhead
2019-07-23,05:53:11am,Shae Island,Pool,10,2.9,18,0,"Branches, Small Woody Debris",Yes,Yes,3.8,0.1,Cobble,Rainbow Trout/Steelhead,101-120mm,1,overhead
2019-07-23,05:57:52am,Shae Island,Pool,10,1.7,6.3,0,"Branches, Small Woody Debris",Yes,Yes,10.6,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,2,overhead
2019-07-23,06:02:10am,Shae Island,Pool,10,1.45,5.5,0,Fine Woody Debris,Yes,Yes,8.3,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,overhead
2019-07-23,06:08:19am,Shae Island,Pool,10,0.8,3.5,0,Fine Woody Debris,Yes,Yes,6.2,0,Sand,Rainbow Trout/Steelhead,<41mm,1,overhead
2019-07-23,07:06:32am,Shae Island,Riffle,10,0.8,11.4,1.2,Aquatic Veg,No,Yes,0.1,0,Gravel,Rainbow Trout/Steelhead,<41mm,5,no overhead
2019-07-23,07:10:57am,Shae Island,Riffle,10,0.9,10.5,0,Aquatic Veg,Yes,Yes,0.2,0,Gravel,Rainbow Trout/Steelhead,<41mm,5,overhead
2019-07-23,07:16:09am,Shae Island,Riffle,10,0.9,10.5,0,Aquatic Veg,Yes,Yes,0.2,0,Gravel,Rainbow Trout/Steelhead,41-50mm,10,overhead
2019-07-23,07:20:43am,Shae Island,Riffle,10,0.7,6.5,0.3,Aquatic Veg,Yes,Yes,0.1,0,Gravel,Rainbow Trout/Steelhead,<41mm,4,overhead
2019-07-23,07:25:50am,Shae Island,Riffle,10,0.7,6.5,0.3,Aquatic Veg,Yes,Yes,0.1,0,Gravel,Rainbow Trout/Steelhead,41-50mm,3,overhead
2019-07-23,07:27:50am,Shae Island,Riffle,10,0.9,7.8,0,Aquatic Veg,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,overhead
2019-07-23,07:34:19am,Shae Island,Riffle,10,2.08,11.4,0,Aquatic Veg,Yes,No,0,1.2,Gravel,Rainbow Trout/Steelhead,141-160mm,4,overhead
2019-07-23,07:42:13am,Shae Island,Riffle,10,1.1,9,0.8,Aquatic Veg,Yes,No,0,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,5,overhead
2019-07-23,07:46:56am,Shae Island,Riffle,10,1.1,9,0.8,Aquatic Veg,Yes,No,0,0,Mud/Organic,Fall Run Chinook,61-80mm,1,overhead
2019-07-23,07:49:01am,Shae Island,Riffle,10,0.8,5.7,0.9,Aquatic Veg,Yes,No,0,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,overhead
2019-07-23,07:52:40am,Shae Island,Riffle,10,1,4.2,0,Fine Woody Debris,Yes,No,0,0,NA,Late Fall Run Run Chinook,41-50mm,1,overhead
2019-07-23,07:55:56am,Shae Island,Riffle,10,1.3,9.8,0,Aquatic Veg,Yes,Yes,5.2,0,Gravel,Rainbow Trout/Steelhead,41-50mm,1,overhead
2019-07-23,08:02:40am,Shae Island,Riffle,10,1.62,4.3,0,Aquatic Veg,Yes,Yes,5,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,2,overhead
2019-07-23,08:08:49am,Shae Island,Riffle,10,1.85,10.5,0,Aquatic Veg,Yes,Yes,4.2,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,6,overhead
2019-07-26,06:49:29am,Shae Island,Flatwater,10,1,4.6,0.2,Aquatic Veg,Yes,Yes,1.6,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,1,overhead
2019-07-26,06:56:48am,Shae Island,Flatwater,10,1.7,12.8,0,Aquatic Veg,Yes,Yes,3.6,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,1,overhead
2019-07-26,07:16:32am,Shae Island,Flatwater,10,0.78,4.3,0,Aquatic Veg,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,5,overhead
2019-07-26,07:18:49am,Shae Island,Flatwater,10,0.78,4.3,0,Aquatic Veg,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,51-60mm,2,overhead
2019-07-26,07:20:08am,Shae Island,Flatwater,10,0.91,4.7,0,Aquatic Veg,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,5,overhead
2019-07-26,07:22:41am,Shae Island,Flatwater,10,0.8,4.5,0,Aquatic Veg,No,Yes,3.3,0.2,Sand,Rainbow Trout/Steelhead,41-50mm,1,no overhead
2019-07-26,07:27:35am,Shae Island,Flatwater,10,0.75,18.2,0,Aquatic Veg,Yes,Yes,5.7,0.1,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,3,overhead
2019-07-26,07:34:38am,Shae Island,Flatwater,10,1.6,21.5,0,Aquatic Veg,Yes,Yes,0,0,Cobble,Late Fall Run Run Chinook,51-60mm,6,overhead
